brewery_name,address,categories,city,country,zip_code,state,Name,lat,long
Bud's Tavern,1730 W State St,"Cocktail Lounges, Restaurants, Breweries & Brew Pubs, drinking, Venues, Cocktail Lounge Restaurants, recreation, Taverns, Bars, food and drink, Restaurant, Fremont Ohio, Bar, Bar & Grills, Bar & Grill Restaurants",Fremont,US,43420,OH,Ohio,41.355824,-83.133354
Bullshooters,35 E Main St,"Bars & Clubs, food and drink, Bars & Pubs, drinking, Breweries & Brew Pubs, Ashland Ohio, Venues, Bar, recreation, Taverns, Bar & Grill Restaurants",Ashland,US,44805,OH,Ohio,40.868503,-82.314189
Bummie's Pub & Grub,155 N Cedar St,"American Restaurant, Bar, and Brewery",Newark,US,43055,OH,Ohio,40.0642,-82.38589
Bushwhackers,825 N River Rd N W,"Bars, Breweries & Brew Pubs, Bar & Grills, Taverns, Bar & Grill Restaurants",Warren,US,"44483-2134, 44483",OH,Ohio,41.266003,-80.834
Busted Knuckle Saloon The,1221 S Arlington St,"breweries & brew pubs, cocktail lounges, bar & grill restaurants, cocktail lounge restaurants, recreation, food and drink",Akron,US,44306-3565,OH,Ohio,41.038442,-81.491222
Buster's Bar and Grill,2704 Nebraska Ave,"Bars & Clubs, Restaurant, Bars & Pubs, Breweries & Brew Pubs, Venues, Toledo, Bar, Taverns, Bar & Grill Restaurants",Toledo,US,43607,OH,Ohio,41.645504,-83.60815
Byesville Aseptics Inc,100 Hope Ave,"Byesville Food Containers (liquid Tight) Including Milk Cartons, Byesville Oh, Beverage Manufacturers, Business Services, Sanitary Food Containers Except Folding, Packing & Crating, Materials & Chemicals, Breweries, Beverage Dispensing Equipment & Supplies",Byesville,US,"43723-9460, 43723",OH,Ohio,39.980697,-81.548729
Canton Brewing Company,120 3rd St N W,"Brewery and Bar Downtown Canton, Restaurant, Restaurants, Banquet Halls & Reception Facilities",Canton,US,44702,OH,Ohio,40.799763,-81.37455
Caps Sports Bar & Grill,1260 E Tallmadge Ave,"barbecue, breweries & brew pubs, bar & grill restaurants, Akron, OH, Financial, Tax Return Preparation Services, Akron Tax Return Preparation and Filing",Akron,US,44310-3607,OH,Ohio,,
Carillon Brewing Co.,1000 Carillon Blvd,"Brewery, Historic Site",Dayton,US,45409,OH,Ohio,39.7293,-84.20026
Casa Del Oi Y Luna,253 Frankfort Square Columbus Oh 43206,"Residential Building (Apartment / Condo) Brewery District, residential building (apartment / condo)",Columbus,US,43206,OH,Ohio,,
Cbc Restaurant,525 Short St,"American Restaurant, American Restaurants, Brew Pubs, Restaurants, Beer & Ale, Brewery, Bar, American Restaurant, Bar, and Brewery",Columbus,US,43215,OH,Ohio,39.9507,-83.003624
Cedar - Newark,144 N Cedar St,"Restaurant, Breweries & Brew Pubs, Restaurants, Bar & Grill Restaurants, recreation, food and drink",Newark,US,43055,OH,Ohio,40.0638,-82.3858
Cellar Dweller,2276 E Us Highway 22 And 3,Brewery,Morrow,US,45152,OH,Ohio,,
Chardon Brewworks & Eatery,205 Main St,"Brewery, Restaurants, Ohio (oh), Chardon, Chardon Restaurants",Chardon,US,44024,OH,Ohio,41.58234,-81.20381
Chase Bank,833 S High St,Bank and ATM Brewery District,Columbus,US,43206,OH,Ohio,,
Chesterland Tavern - Chesterland,8190 Mayfield Rd,"American, Pub Food, Restaurant, Breweries & Brew Pubs, Restaurants, Bar & Grill Restaurants, Chesterland Restaurants, recreation, food and drink",Chesterland,US,44026,OH,Ohio,41.522428,-81.349225
Cindees Place,232 W Smith Rd,"breweries & brew pubs, cocktail lounges, bar & grill restaurants, cocktail lounge restaurants, recreation, food and drink",Medina,US,44256-2351,OH,Ohio,41.136177,-81.866483
Cindys Friendly Tavern,125 Karl Brown Way,"Breweries & Brew Pubs, Cocktail Lounges, Bar & Grill Restaurants, Cocktail Lounge Restaurants",Loveland,US,45140-2972,OH,Ohio,,
Classics Sports Bar,543 S High St,Sports Bar Brewery District,Columbus,US,43215,OH,Ohio,,
Cleats Club Seat Grille,5267 Wallings Rd,"bar & grill restaurants, Bars, Burgers, Restaurant, Restaurants, American, Pub Food, breweries & brew pubs, Bar & Grills, restaurants, barbecue, Taverns",N Royalton,US,"44133, 44133-3135",OH,Ohio,41.33129,-81.723526
Clover Club,266 S Washington St,"Bars & Clubs, Bar and Brewery, Restaurants, Bars & Pubs, Taverns",Tiffin,US,44883,OH,Ohio,41.110068,-83.175821
Club Chablis,5405 N Detroit Ave,"Toledo, Venues, Bar, Breweries & Brew Pubs, Bar & Grill Restaurants, Bars & Pubs, Bars & Clubs, Taverns",Toledo,US,43612,OH,Ohio,41.715549,-83.539912
Club House Tavern The,126 W Main St,"Breweries & Brew Pubs, Bar & Grill Restaurants",Barnesville,US,43713-1066,OH,Ohio,,
Coca-cola Enterprises Inc,1000 Coca Cola Blvd,"Huber Heights Soft Drinks, Beverage Manufacturers, Bottlers, Wholesale Bottles, Groceries and Related Products, NEC, Food, Breweries, Huber Heights, OH",Huberheights,US,"45424, 45424-6375",OH,Ohio,39.876717,-84.057299
Columbus Brewing Co,525 Short Saint (at Liberty St),"Brewery, American Restaurant",Columbus,US,43215,OH,Ohio,39.95074038,-83.00385475
Complete Home Maintenance,760 Harmon Ave,"Painting Contractors, manufacturing, Drywall Contractors, Carpet Installation, wholesale, Home Repair & Maintenance, food, Flooring Contractors, Fire & Water Damage Restoration, Air Conditioning Contractors & Systems, brewer",Columbus,US,43223,OH,Ohio,39.94486,-83.01528
Concord Tavern - Painesville,7593 Auburn Rd,"Burgers, Pub Food, Restaurant, Breweries & Brew Pubs, Bar & Grill Restaurants, recreation, food and drink, drinking, eating",Painesville,US,44077,OH,Ohio,41.6642,-81.2443
Contact Joe's Firehouse Tavern of Sunbury,38 S Vernon St,"Caterers, Bar & Grill Restaurants, Breweries & Brew Pubs, Restaurants, American Restaurants",Sunbury,US,43074,OH,Ohio,,
Copious,520 S High St,"Restaurant Brewery District, Restaurant",Columbus,US,43215,OH,Ohio,39.95157575,-82.99841625
Cornerstone Brewing Company,58,Brewery,Berea,US,44017,OH,Ohio,41.36688332,-81.85293496
Country Inn Inc,11947 Lincoln Way N W,"breweries & brew pubs, hotels & motels, bar & grill restaurants, Massillon Restaurants, recreation, food and drink, eating",Massillon,US,44647-5239,OH,Ohio,40.796346,-81.578589
Courtside Bar and Grill,308 Second Ave,"Bar & Grill Restaurants, Barbecue, Breweries & Brew Pubs, Restaurants, Take Out Restaurants",Gallipolis,US,45631,OH,Ohio,38.8068,-82.20695
Cowan's Pub,14737 Lorain Ave,"Breweries & Brew Pubs, Cocktail Lounges, Bar & Grill Restaurants, Cocktail Lounge Restaurants, Taverns, Bars & Clubs, Bars & Pubs",Cleveland,US,44111-3173,OH,Ohio,41.453201,-81.799301
Croatian Tavern,3244 Saint Clair Ave N E,"Bars, Bars & Clubs, Bars & Pubs, Breweries & Brew Pubs, Taverns, Bar & Grill Restaurants",Cleveland,US,"44114-4008, 44114",OH,Ohio,41.51357,-81.66973
Crooked Handle Brewing Company,760 N Main St,"Breweries, Food & Drink",Springboro,US,45066,OH,Ohio,39.57726,-84.2308
D M Tavern,4536 Footville Richmond Rd,"Bars, Restaurants, Breweries & Brew Pubs, Pub Food, Taverns, Bar & Grill Restaurants",Rock Creek,US,"44084-9738, 44084",OH,Ohio,41.66151,-80.91585
Dailey's Inc,14222 Lorain Ave,"Breweries & Brew Pubs, Bar & Grill Restaurants",Cleveland,US,44111-3263,OH,Ohio,,
Danny's Cafe,600 Dixie Hwy,"breweries & brew pubs, cafes, restaurants, bar & grill restaurants, Breweries & Brew Pubs, Cafes, Restaurants, Bar & Grill Restaurants, recreation, food and drink, drinking, eating",Rossford,US,43460-1221,OH,Ohio,41.610668,-83.558006
Danny's Tavern,15313 Broadway Ave,"bar & grill restaurants, Bars, breweries & brew pubs, Taverns",Maple Heights,US,"44137, 44137-1115",OH,Ohio,41.418842,-81.57457
Deep Cut Tavern,13982 E Pike Rd,"Take Out Restaurants, Bars & Clubs, American Restaurants, Bars & Pubs, Restaurants, Breweries & Brew Pubs, drinking, Venues, recreation, Taverns, Bars, Restaurant, food and drink, Brew Pubs, Grill Restaurants, Bar, Cambridge Restaurants, Bar & Grills, Cambridge Ohio, Bar & Grill Restaurants",Cambridge,US,43725,OH,Ohio,40.037186,-81.476304
Delight's Inn Ii,1382 W Waterloo Rd,"Restaurants, drinking, hotels & motels, Akron Drinking Places, Restaurants & Bars, Venues, breweries & brew pubs, recreation,  OH, Bar Kenmore, Taverns, bar & grill restaurants, Bars, Bars / Taverns, food and drink, Bar, Bed & Breakfast & Inns, Bar & Grills, Akron",Akron,US,"44314, 44314-1545",OH,Ohio,41.032547,-81.57588
Denny's Dog House,213 N Market St,"Bars, Breweries & Brew Pubs, Taverns, Bar & Grill Restaurants",Waverly,US,"45690, 45690-1138",OH,Ohio,39.126392,-82.984695
Dennys Time Out Tavern LLC,5808 Woodville Rd,"Breweries & Brew Pubs, Bar & Grill Restaurants, Pub Food",Northwood,US,43619-2344,OH,Ohio,,
Desiree's,4951 Wooster Rd W,"bar & grill restaurants, Bars, food and drink, Restaurants, associations, breweries & brew pubs, Night Clubs, recreation, Bar & Grills, night clubs & live music, Taverns, clubs",Norton,US,"44203, 44203-6258",OH,Ohio,41.000107,-81.65054
Dillingers Tavern,3025 Robertson Ave,"breweries & brew pubs, cocktail lounges, restaurants, bar & grill restaurants, cocktail lounge restaurants, recreation, food and drink, eating",Cincinnati,US,45209-1233,OH,Ohio,39.155593,-84.431652
Dittelberger's Brau Haus,3113 Warsaw Ave,"Cincinnati, OH, Beverages, Malt Beverages, Cincinnati Brewers, Cincinnati,  OH, recreation, food and drink, club, drinking, night",Cincinnati,US,45205,OH,Ohio,39.109819,-84.562936
Dog House Bar & Grill The,13000 Royalton Rd,"barbecue, breweries & brew pubs, bar & grill restaurants, shop, retail, auto repair, automotive",N Royalton,US,44133-4232,OH,Ohio,41.314201,-81.784212
Dogberry Brewing,7865 Cincinnati Dayton Rd,Brewery,Cincinnati,US,45069,OH,Ohio,,
Domenic's Cafe - Wickliffe/willowick/willoughby - Wickliffe,29527 Euclid Ave,"Pub Food, Burgers, Breakfast/brunch, Restaurant, Breweries & Brew Pubs, Cafes, Bar & Grill Restaurants, Coffeehouses, Bars & Clubs, Restaurants, American, Bar Food, Bistro, Coffeehouse, Deli, Sandwiches, Tea, recreation, food and drink",Wickliffe,US,44092,OH,Ohio,41.608858,-81.470895
"Double Dz Tavern, Double D'z Tavern",3152 Lighthouse Dr,"American Restaurants, Restaurant, Restaurants, Breweries & Brew Pubs, American, Fairfield Restaurants, Bar & Grills, Taverns",Fairfield,US,"45014-8287, 45014",OH,Ohio,39.325256,-84.511826
Dp Dough,1259 N High St,"Pizza Place Dennison Place, Pizza Place Brewery District",Columbus,US,43201,OH,Ohio,,
Dr. Frank J Kearse,6716 Southampton Ln,"Primary Care Doctor, Beverages, Malt Beverages, Family Practitioner, West Chester, West Chester Brewers, West Chester, OH,  OH",W Chester,US,"45069, 45069-8563",OH,Ohio,,
Draught Haus The LLC,6694 Sawmill Rd,"Breweries & Brew Pubs, Bar & Grill Restaurants, Columbus, Eating And Drinking Places, Eating places, Steak and barbecue restaurants, , Home",Columbus,US,43235-4943,OH,Ohio,,
Dudley's Tavern,71 Main St,"Breweries & Brew Pubs, Bar & Grill Restaurants, Pub Food",Bellville,US,44813-1027,OH,Ohio,,
Dutch Cafe,24 May Ave,"bar & grill restaurants, Bars, Restaurant, food and drink, drinking, Restaurants, cafes, breweries & brew pubs, recreation, Bar & Grills, restaurants, Taverns",Barberton,US,44203-1614,OH,Ohio,41.029266,-81.587105
Dutch Ii,316 N Main St,"Findlay, Venues, Bar, Oh>bar, Breweries & Brew Pubs, Cocktail Lounges, Bar & Grill Restaurants, Cocktail Lounge Restaurants",Findlay,US,45840,OH,Ohio,41.04452343,-83.650418
East Oak Grill,872 Oak Ave S E,"bar & grill restaurants, Bars, food and drink, Restaurant, Restaurants, drinking, eating, breweries & brew pubs, recreation, Taverns",Massillon,US,"44646, 44646-7156",OH,Ohio,40.795128,-81.51233
Echle's Tavern,38550 Chardon Rd,"Bars, Restaurants, Breweries & Brew Pubs, Bar & Grills, Taverns, Bar & Grill Restaurants",Willoughby Hills,US,"44094, 44094-9460",OH,Ohio,41.586864,-81.393936
Edge Inn Tavern,3935 Edwards Rd,"office, bar & grill restaurants, Bars & Clubs, Restaurants, Bars & Pubs, Nightclubs, breweries & brew pubs, transportation, places, restaurants, Neighborhood Bars, Taverns",Cincinnati,US,45209,OH,Ohio,39.150749,-84.442347
Elconga Club,8001 Aetna Rd,"Breweries & Brew Pubs, Bar & Grill Restaurants, Bars & Clubs, Taverns, Bars & Pubs, Non-Profit Organizations, Home, Ohio, Cleveland, Membership Organizations, Civic and social associations, Social club, membership, recreation, food and drink",Cleveland,US,44105-1541,OH,Ohio,41.459173,-81.631273
Elevator Brewery Brewquarters,165 N 4th St,"brewery, Brewery Uptown District",Columbus,US,43215,OH,Ohio,39.96629,-82.99688
Elias Bros Showbar & Lounge,3129 W 25th St,"Breweries & Brew Pubs, Cocktail Lounges, Bar & Grill Restaurants, Taverns, Adult Entertainers, Bars & Clubs, Bars & Pubs",Cleveland,US,44109-1635,OH,Ohio,41.468801,-81.699601
Empty Glass,13443 Cedar Rd,"bar & grill restaurants, Bars & Clubs, Bars & Pubs, Breweries & Brew Pubs, breweries & brew pubs, Bar & Grills, Taverns, Bar & Grill Restaurants",Cleveland Heights,US,"44118, 44118-2958",OH,Ohio,41.50132,-81.55656
Eudora Brewing Co.,4716 Wilmington Pike,Brewery,Kettering,US,45440,OH,Ohio,,
Face's Lounge,26006 Broadway Ave,"breweries & brew pubs, cocktail lounges, bar & grill restaurants",Oakwood Village,US,44146-6511,OH,Ohio,,
Fat Fish Blue,21 W Prospect Ave,"Southern, Creole & Cajun Restaurants, Bars & Clubs, Breweries & Wineries, Restaurants, American, Soul Food, Brewery, Breakfast Brunch & Lunch Restaurants,, Seafood, Creole, Bistro, Seafood Restaurants",Cleveland,US,44115,OH,Ohio,41.497757,-81.69236
Fiderio's Bar and Grill,30511 Euclid Ave,"Restaurant, Restaurants, Breweries & Brew Pubs, Barbecue, Bar & Grill Restaurants",Wickliffe,US,"44092-1037, 44092",OH,Ohio,41.61963,-81.4552
Fifth Street Brew Pub,1600 E 5th St,"Bars, Brew Pubs, Restaurants, Brewery, Bar, Taverns",Dayton,US,45403,OH,Ohio,39.75853,-84.17196
Fifth Third Bank & Atm,809 S High St,Bank Brewery District,Columbus,US,43206,OH,Ohio,,
Fifty West Brewing Company,7668 Wooster Pike,"American Restaurants, Brew Pubs, Caterers, Restaurants, Brewery, Beer & Ale, Beer Garden",Cincinnati,US,45227,OH,Ohio,39.138325,-84.35241
"Firestone Hideaway, Firestone Hide Away",33 W Mapledale Ave,"bar & grill restaurants, community association, organization, services, bar coding equipment & systems, calculating & adding machines & supplies, club, addressing machines & supplies, breweries & brew pubs, Bar Coding Equipment & Systems, copying machine dealers, supplies. & service",Akron,US,"44301, 44301-1635",OH,Ohio,41.04565,-81.52792
Flatrock Brewing Company,621 N Perry St,"Breweries, Food & Drink",Napoleon,US,43545,OH,Ohio,41.390755,-84.124855
Forest City Brewery,2135 Columbus Rd,Brewery,Cleveland,US,44113,OH,Ohio,,
Four String Brewing,985 W 6th,brewery,Columbus,US,43212,OH,Ohio,,
Fox's Den,15200 Brookpark Rd,"breweries & brew pubs, bar & grill restaurants, Cleveland Restaurants",Cleveland,US,44135-3331,OH,Ohio,,
Frame's Tavern,1600 Bryan Ave S W,"breweries & brew pubs, bar & grill restaurants, Canton, OH, Restaurants & Bars, Bars / Taverns, Canton Bars, Bars & Pubs",Canton,US,44706-2524,OH,Ohio,40.781891,-81.399857
Francois's Lounge,657 Norton Ave,"bar & grill restaurants, Cocktail Lounges, Bars, cocktail lounges, Restaurant, food and drink, Restaurants, drinking, breweries & brew pubs, recreation, Bar & Grills, Taverns",Barberton,US,"44203, 44203-1725",OH,Ohio,41.02486,-81.61284
Frank & Marty's Bar,7936 Lorain Ave,"breweries & brew pubs, bar & grill restaurants, Breweries & Brew Pubs, Bar & Grill Restaurants, Cleveland,  OH, Building & Construction, Special Trade Contractors,  NEC, Cleveland Contractors",Cleveland,US,44102-4256,OH,Ohio,,
Frank's Place,4862 Dover Center Rd,"Breweries & Brew Pubs, Restaurants, Bar & Grill Restaurants, Bars & Clubs",N Olmsted,US,44070-3101,OH,Ohio,,
Frenchie's Escape,3829 Denison Ave,"breweries & brew pubs, bar & grill restaurants, Taverns, Bars & Clubs, Bars & Pubs",Cleveland,US,44109-2630,OH,Ohio,41.451001,-81.711201
Friendly Ron's Cafe,108 N Center St,"bar & grill restaurants, Bars, Wayne Restaurants, Restaurants, cafes, breweries & brew pubs, Bar & Grills, Taverns",Wayne,US,"43466-7080, 43466",OH,Ohio,41.299965,-83.47361
G&j Pepsi-cola,2580 Bobmeyer Rd,"Beverage Manufacturers, Bottlers, Breweries",Hamilton,US,45015,OH,Ohio,39.367771,-84.538934
Garrison Brewer,214 Stone Rd,"Belpre, OH, Beverages, Malt Beverages, Belpre Brewers, Belpre,  OH, wholesale, supply, stationery, general, furniture",Belpre,US,45714,OH,Ohio,39.273705,-81.577344
Gentile's Wine Sellers,1565 King Ave,"Winemaking Equipment & Supplies, Brewer Equipment Supplies & Services, Beverages Retail, Wine & Distilled Beverages Retail",Columbus,US,43212,OH,Ohio,39.991639,-83.048734
Gilligan's Pub,3333 Lincoln Way E,"cocktail lounge restaurants, bar & grill restaurants, Bars, cocktail lounges, food and drink, eating, breweries & brew pubs, recreation, restaurants",Massillon,US,"44646, 44646-3715",OH,Ohio,40.794994,-81.471436
Good Times Cafe,3303 E 55th St,"Breweries & Brew Pubs, Cafes, Restaurants, Bar & Grill Restaurants",Cleveland,US,44127-2124,OH,Ohio,,
Good Times Saloon Inc,127 S Main St,"Bars, Cocktail Lounges, Restaurants, Breweries & Brew Pubs, Cocktail Lounge Restaurants, Taverns, Bar & Grill Restaurants",Payne,US,"45880-8402, 45880",OH,Ohio,41.079033,-84.7267
Good Times Sports Bar Grill,5119 Jackman Rd,"Bars & Clubs, Restaurants, Bars & Pubs, Breweries & Brew Pubs, Barbecue, Restaurants & Bars, Venues, Toledo,  OH, Taverns, Bars, Bars / Taverns, Toledo Pubs, Brew Pubs, Bar, Bar & Grills, Bar & Grill Restaurants",Toledo,US,43613,OH,Ohio,41.70943,-83.58545
Goody's,1311 S Detroit Ave,"Bars / Taverns, Bars & Pubs, Breweries & Brew Pubs, Restaurants & Bars, Toledo, Toledo Bars, Clothing Stores, Department Stores,  OH, Clothing-retail, Bar & Grill Restaurants",Toledo,US,"43614, 43614-2707",OH,Ohio,41.61512,-83.60155
Grandview Tavern,18 2nd Ave,"Bars, Bars & Clubs, Restaurants, Bars & Pubs, Tavern (Drinking Places), Breweries & Brew Pubs, Drinking Places (Alcoholic Beverages), Beer Taverns & Pubs, Taverns, Bar & Grill Restaurants",New Matamoras,US,45767,OH,Ohio,39.512962,-81.07464
Grange Insurance,671 S High St,"Office, Office Brewery District",Columbus,US,43206,OH,Ohio,39.9487582,-82.99913406
Great Lakes Brewing Company,2516 Market Ave,"American Restaurant, Brewery, Burger Joint, and American Restaurant, Brewery, Burger Joint, and American Restaurant Ohio City, Brew Pubs, Restaurants, Food & Drink, Banquet Halls & Reception Facilities, Brewers, Gift Shop Ohio City, Brewery, Breweries, Wineries, Burger Joint, Bar & Grills, Taverns",Cleveland,US,44113,OH,Ohio,41.484398,-81.704465
Great Lakes Brewing Company Beer Symposium,1951 W 26th St,Brewery Ohio City,Cleveland,US,44113,OH,Ohio,,
Gresso's Restaurant & Bar,961 S High St,Pub and Bar Brewery District,Columbus,US,43206,OH,Ohio,,
Grumpy's - Wickliffe/willowick/willoughby - Wickliffe,29137 Euclid Ave,"American, Pub Food, Burgers, Restaurant, Breweries & Brew Pubs, Cocktail Lounges, Bar & Grill Restaurants, Bars & Clubs, Restaurants, Bar Food, recreation, food and drink",Wickliffe,US,44092,OH,Ohio,41.604126,-81.477014
Handlebar I,24951 Aurora Rd,"bar & grill restaurants, Bars, Restaurants, drinking, hotels & motels, breweries & brew pubs, travel, Taverns, hotels",Bedford,US,"44146, 44146-1971",OH,Ohio,41.41137,-81.50288
Hansa Brewery,2717 Lorain Ave,"Eastern European Restaurant, Food Drink Shop, Market, Brewery, German Restaurant, Travel Agencies",Cleveland,US,44113,OH,Ohio,41.483475,-81.70497
Happy Hour Saloon,1519 Eleanor Ave,"Breweries & Brew Pubs, Cocktail Lounges, Bar & Grill Restaurants, Cocktail Lounge Restaurants",Toledo,US,43612-2209,OH,Ohio,,
